0,1,2,Name,NA_Sales,JP_Sales,EU_Sales,Other_Sales,Global_Sales,Rating,Developer,Publisher,Genre
-102.68899619869505,-6.675387574385957,-3.177007525140231,Phantasy Star Portable 2,80000.0,620000.0,110000.0,60000.0,870000.0,T,Alfa System,Sega,Role-Playing
-138.27197534656707,20.062313427929666,8.73110319830198,NFL GameDay '97,480000.0,0.0,330000.0,60000.0,870000.0,RP,Sony Computer Entertainment,Sony Computer Entertainment,Sports
22.182448476034736,-46.10121176838356,-4.483192302981472,LittleBigPlanet Karting,420000.0,10000.0,300000.0,150000.0,870000.0,E,"Media Molecule, United Front Games",Sony Computer Entertainment,Action
-50.37822331965411,-114.37277691399943,4.165056973231671,Tony Hawk's Project 8,1870000.0,10000.0,340000.0,330000.0,2550000.0,T,Shaba Games,Activision,Sports
-138.2699072331414,19.988404522690704,6.706124714943926,NHL 2000,480000.0,0.0,330000.0,60000.0,870000.0,E,Electronic Arts,Electronic Arts,Sports
-138.25781224902653,19.581491454379783,-3.249810154566781,Buzz! Master Quiz,200000.0,0.0,440000.0,230000.0,870000.0,RP,Sony Computer Entertainment,Sony Computer Entertainment,Misc
546.1936351285999,-134.7314144847946,2.71666425741405,Red Faction: Guerrilla,810000.0,30000.0,590000.0000000001,220000.0,1640000.0,M,Volition Inc.,THQ,Shooter
-64.78109603482017,-95.66464498543502,4.475522367739732,Fight Night Round 2,1270000.0,0.0,220000.0,140000.0,1640000.0,T,EA Sports,Electronic Arts,Fighting
-125.8985405267638,2.8756988345737176,-2.6922496629706325,Cooking Mama: World Kitchen,510000.0,10000.0,270000.0,80000.0,870000.0,E,Cooking Mama Limited,505 Games,Simulation
-8.890992694987148,3.6689905044464908,5.592452506217654,Vagrant Story,300000.0,300000.0,200000.0,60000.0,870000.0,T,SquareSoft,Crave Entertainment,Role-Playing
-98.11662995181486,-33.47091978024185,-0.159692800319457,Warriors Orochi,300000.0000000001,820000.0000000001,100000.0,50000.0,1270000.0,T,Omega Force,Tecmo Koei,Action
140.84053009256343,-169.36657290996283,3.55980831257767,Ghostbusters: The Video Game,1910000.0,0.0,870000.0000000001,570000.0000000001,3340000.0000000005,E10+,Red Fly Studio,Atari,Action
-138.25822211112305,19.59011162461009,-3.2880629531331773,Beijing 2008,290000.0000000001,10000.0,920000.0,250000.0,1450000.0,T,Sega,Sega,Sports
169.68609132165187,-68.05652615252374,-6.447620141555887,Guitar Hero Live,1000000.0,0.0,830000.0000000001,270000.0,2100000.0,T,FreeStyleGames,Activision,Misc
-111.36666634276543,-21.85765958986219,-2.551861844179737,Endless Ocean: Blue World,460000.0,120000.0,210000.0,60000.0,860000.0,E10+,Arika,Nintendo,Simulation
-120.50095902874023,-15.77278984492497,4.171721397940816,Rocky,530000.0,0.0,360000.0,120000.0,1010000.0,T,Rage Software,Rage Software,Fighting
-134.1826363337897,15.975342900744065,3.7756646514444783,Ford Racing,480000.0,0.0,330000.0,60000.0,860000.0,E,Toolbox Design,Empire Interactive,Racing
-138.27108749126978,20.02847302048653,7.704534161016323,Madden Football 64,810000.0,0.0,40000.0,10000.0,860000.0,E,Electronic Arts,Electronic Arts,Sports
-138.26961483031033,19.98217643233802,6.734284306157187,MLB 99,480000.0,0.0,320000.0,60000.0,860000.0,RP,Sony Computer Entertainment,Sony Computer Entertainment,Sports
-123.28212835521217,-25.98808469573813,0.5821243976444443,Lemmings,120000.0,0.0,510000.0,230000.0,860000.0,E,Team 17,Sony Computer Entertainment,Puzzle
-98.95291021695243,5.633152534569211,2.3735621208147357,Dynasty Warriors 4: Xtreme Legends,170000.0,510000.0,130000.0,40000.0,860000.0,T,Omega Force,Tecmo Koei,Action
-138.26939275627961,19.96531830043961,5.612497960936992,Army Men: Air Attack,470000.0,0.0,320000.0,60000.0,850000.0,T,3DO,3DO,Action
227.06889417437478,-85.50145886583566,2.3691701713637734,Tomb Raider: Anniversary,860000.0,0.0,1110000.0,370000.0,2340000.0,T,Crystal Dynamics,Eidos Interactive,Action
-81.03445448560412,-37.116036914877945,0.044488430766855026,NBA 2K8,1790000.0,0.0,30000.0,200000.0,2000000.0,E,Visual Concepts,Take-Two Interactive,Sports
-138.2811586367726,20.364312794807056,15.610215797637931,Castlevania III: Dracula's Curse,400000.0,370000.0,70000.0,10000.0,850000.0,RP,Konami Digital Entertainment,Konami Digital Entertainment,Platform
-138.27107508140574,20.025509649122217,7.735693476277381,Rampage World Tour,830000.0,0.0,400000.0,70000.0,1300000.0,RP,GT Interactive,GT Interactive,Action
-44.529654352967746,-60.359062338870146,0.015669481610761846,Dragon Ball Z: Burst Limit,460000.0,210000.0,510000.0,169999.99999999994,1339999.9999999998,T,"Dimps Corporation, Namco Bandai Games",Atari,Fighting
146.495827423517,-59.44367283404623,-3.7533578366051974,Tekken Tag Tournament 2,560000.0,150000.00000000006,490000.0,170000.0,1370000.0,T,Namco Bandai Games,Namco Bandai Games,Fighting
-22.173405337564372,-29.94810903755592,-2.127394011202776,Ninja Gaiden Sigma 2,520000.0,90000.0,160000.0,100000.0,860000.0,M,Team Ninja,Ubisoft Annecy,Action
-138.27315560469546,20.102381925725492,9.729512644374378,NFL GameDay,470000.0,0.0,320000.0,60000.0,850000.0,RP,Sony Computer Entertainment,Sony Computer Entertainment,Sports
-47.62084768807025,-56.19775543198034,5.889087429537424,Burnout 2: Point of Impact,720000.0,0.0,400000.0,120000.0,1239999.9999999998,E,Criterion Games,Acclaim Entertainment,Racing
-65.86331212130672,1.9454396560389777,-7.47944606693543,Wii Fit U,350000.0,210000.0,230000.0,50000.0,850000.0,E,Nintendo,Nintendo,Sports
-106.91223202158695,3.593125079929875,5.389591591517074,Street Fighter EX3,320000.0,200000.0,250000.0,80000.0,850000.0,T,Arika,Virgin Interactive,Fighting
-111.73058718839161,-4.834641071673308,-2.235427968112871,The Legendary Starfy,600000.0,200000.0,0.0,50000.0,850000.0,E,TOSE,Nintendo,Platform
-41.891635853370275,-43.36084048747907,-1.6034782387325879,The House of the Dead: Overkill,440000.0,20000.0,300000.0,90000.0,850000.0,M,Headstrong Games,Sega,Shooter
1548.797394533151,-105.42756906612838,-0.281833483764216,Darksiders II,1030000.0,10000.0,910000.0,290000.0000000001,2210000.0,M,Vigil Games,THQ,Action
365.8007824974321,-71.49083348774046,2.9091878721262607,The Lord of the Rings: War in the North,820000.0000000001,10000.0,769999.9999999999,240000.00000000003,1850000.0,M,Snowblind Studios,Warner Bros. Interactive Entertainment,Action
78.95601384816577,-34.89504757215159,-4.841022756380401, Tales of Xillia 2,200000.0,450000.0,120000.0,70000.0,840000.0,T,Bandai Namco Games,Namco Bandai Games,Role-Playing
1411.2531913123914,-34.53551090767575,-6.231366221677797,Xenoblade Chronicles X,360000.0,140000.0,280000.0,60000.0,840000.0,T,Monolith Soft,Nintendo,Role-Playing
-138.28259445516048,20.42064898438851,17.741659963468813,Final Fantasy,320000.0,1030000.0,0.0,0.0,1350000.0,T,SquareSoft,SquareSoft,Role-Playing
-138.26676790222695,19.87802376021626,3.6580908577183626,Rocket Power: Team Rocket Rescue,470000.0,0.0,320000.0,50000.0,840000.0,T,THQ,THQ,Sports
-102.59085506654263,-11.378762753310534,3.9288812416798438,Big Mutha Truckers,649999.9999999999,0.0,390000.0,120000.0,1150000.0000000002,T,Eutechnyx,Empire Interactive,Racing
-48.02283363145212,-37.3377863538836,2.155719826539272,Rogue Galaxy,240000.0,390000.0,160000.0,50000.0,840000.0,T,Level 5,Sony Computer Entertainment,Role-Playing
-116.5844462943354,-11.780839830577614,2.061382627297978,ESPN College Hoops 2K5,700000.0,0.0,400000.0,120000.0,1220000.0,E,Visual Concepts,Sega,Sports
39.13561457945148,-137.475079819817,4.140347257199192,Harry Potter and the Order of the Phoenix,1309999.9999999998,0.0,870000.0000000001,320000.0000000001,2510000.0,E,Visual Impact,Electronic Arts,Action
-5.225647944901388,-27.394108560317154,2.8437047263663575,Metroid: Zero Mission,600000.0,0.0,220000.0,10000.0,840000.0,E,Nintendo,Nintendo,Adventure
30.08664727709484,-41.64723892358558,2.3255689909986326,Burnout Legends,850000.0,0.0,70000.0,90000.0,1020000.0,E10+,Criterion Games,Electronic Arts,Racing
-138.26889208605357,19.95095655571579,5.70176473828663,Q*bert,1010000.0,0.0,350000.0,60000.00000000001,1420000.0,E,Atari,Atari,Puzzle
-24.511295400394214,-107.85548266468427,2.887809075428378,Blazing Angels: Squadrons of WWII,1529999.9999999998,0.0,300000.0000000001,190000.0,2010000.0,T,Ubisoft,Ubisoft,Simulation
-115.85745975354249,1.0718190498291595,-2.488260324272665,Madden NFL 09 All-Play,760000.0,0.0,10000.0,60000.0,830000.0,E,EA Tiburon,Electronic Arts,Sports
-138.26843457218195,19.942107934542197,5.73587486008479,Ace Combat 3: Electrosphere,220000.0,400000.0,150000.0,50000.0,830000.0,RP,Sony Computer Entertainment,Sony Computer Entertainment,Simulation
-113.91025470856276,3.4336727127601128,5.443964455443331,Dynasty Warriors 2,240000.0,340000.0,190000.0,60000.0,830000.0,T,Omega Force,THQ,Action
-116.15507761431631,-31.859944148164644,-0.23537911120016367,Time Crisis 4,320000.0,50000.0,320000.0,140000.0,830000.0,T,Nex Entertainment,Namco Bandai Games,Shooter
1781.9765929849857,-111.36812422705401,1.0599125313395181,Duke Nukem Forever,1030000.0,0.0,730000.0000000001,250000.0,2000000.0,M,"Gearbox Software, 3D Realms",Take-Two Interactive,Shooter
-133.1365233283736,13.877934617058708,0.8498303441700585,Lizzie McGuire 2: Lizzie Diaries,600000.0,0.0,220000.0,10000.0,830000.0,E,Artificial Mind and Movement,Disney Interactive Studios,Action
-138.26754671688462,19.908267527099056,4.7093058227991325,FIFA Soccer World Championship,270000.0,280000.0,210000.0,70000.0,830000.0,E,Electronic Arts,Electronic Arts,Sports
-88.31496517310666,-24.1215020331534,3.5488903931059905,Brute Force,620000.0,10000.0,180000.0,30000.0,830000.0,M,Digital Anvil,Microsoft Game Studios,Shooter
-76.70870231358981,-99.11069170538528,-0.44885819668103877,Tiger Woods PGA Tour 11,880000.0,0.0,770000.0,240000.0,1890000.0,E,EA Sports,Electronic Arts,Sports
-138.2681757973604,19.92355931905299,4.627711890841566,Yu-Gi-Oh! Dark Duel Stories,0.0,830000.0,0.0,0.0,830000.0,RP,Konami Digital Entertainment,Konami Digital Entertainment,Misc
-138.27106413368452,20.026168248003625,7.726847422768171,Mega Man Legends,390000.0,120000.0,260000.0,50000.0,830000.0,T,Capcom,Capcom,Adventure
-7.032194438447369,-36.46274644911502,2.1798539151750695,Sly 3: Honor Among Thieves,690000.0,0.0,30000.0,110000.0,830000.0,E10+,Sucker Punch,Sony Computer Entertainment,Platform
-122.32493836428594,-23.970495082812192,0.5087464630003166,MLB SlugFest 20-03,669999.9999999999,0.0,390000.0,120000.0,1180000.0,E,Midway,Unknown,Sports
-92.24322378351783,-27.436605026757423,-2.3713646255829737,Need for Speed: Nitro,660000.0,0.0,430000.0,120000.0,1210000.0,E10+,EA Montreal,Electronic Arts,Racing
432.36944959712514,-97.3014533332873,-1.9691350345453733,Street Fighter X Tekken,830000.0,140000.0,370000.0,160000.0,1509999.9999999998,T,Capcom,Capcom,Fighting
-138.26961483031033,19.98217643233802,6.734284306157187,MediEvil,460000.0,0.0,310000.0,50000.0,830000.0,RP,Sony Computer Entertainment,Sony Computer Entertainment,Platform
-138.27256834272796,20.08031080776351,8.614414846036478,Casper,470000.0,0.0,310000.0,50000.0,840000.0,M,Interplay,Interplay,Adventure
143.23878368529492,-94.33186369817872,1.6296698744290752,Sid Meier's Civilization Revolution,1440000.0,30000.0,390000.0,190000.0,2050000.0,E10+,Firaxis Games,Take-Two Interactive,Strategy
168.8491230814391,-28.940168773767283,-3.954324444982003,Tales of the Abyss,430000.0,710000.0,190000.0,60000.0,1400000.0,T,Bandai Namco Games,Namco Bandai Games,Role-Playing
-86.26560188200165,20.542683748884055,-7.252799370450753,God of War Saga,730000.0,0.0,0.0,100000.0,820000.0,M,"Ready at Dawn, SCE Santa Monica",Sony Computer Entertainment,Action
-73.45314454161684,-111.0385829588136,0.05149221730966123,DJ Hero 2,1589999.9999999998,0.0,400000.0,200000.0,2190000.0,T,FreeStyleGames,Activision,Misc
-109.88191337303257,2.2481409972561766,-1.5492877685121569,Harvest Moon: Tree of Tranquility,670000.0,60000.0,30000.0,50000.0,820000.0,E,Marvelous Entertainment,Rising Star Games,Simulation
-103.22363192792868,-28.522557629532635,1.729270595269986,Tony Hawk's Underground 2 Remix,460000.0,0.0,210000.0,150000.0,820000.0,T,Shaba Games,Activision,Sports
-138.2720318679112,20.061698276446986,8.745854522059656,Killer Instinct Gold,610000.0,0.0,190000.0,10000.0,820000.0,E,Nintendo,Nintendo,Fighting
-138.28619496545178,20.542520249996873,20.726767874928417,Clu Clu Land,420000.0,280000.0,100000.0,20000.0,820000.0,E,Nintendo,Nintendo,Puzzle
-117.63069455198465,-9.680682471798496,4.975654314257961,Amped: Freestyle Snowboarding,690000.0,0.0,110000.0,20000.0,820000.0,E,Indie Built,Microsoft Game Studios,Sports
-129.261208304115,19.80820548926678,-3.4410011440417607,The Price is Right,760000.0,0.0,0.0,60000.0,820000.0,E,Ludia Inc.,Ubisoft,Misc
2.437284225428735,-58.32045811521178,1.0148670584490047,Stranglehold,640000.0,10000.0,350000.0000000001,120000.0,1120000.0,M,Midway,Midway Games,Shooter
-125.26840863002583,20.112352358624914,2.680630902687569,Rocket Power: Beach Bandits,600000.0000000001,0.0,380000.0,110000.0,1100000.0,E,Evolution Games,THQ,Platform
496.60045007408445,-13.831463133914037,-1.1086831724282216,Shin Megami Tensei: Persona 4,340000.0,360000.0,40000.0,80000.0,820000.0,M,Atlus Co.,Atlus,Role-Playing
113.94817773376191,-34.15207896936894,-4.797527579311346,Devil May Cry HD Collection,700000.0,120000.0,300000.0,120000.0,1250000.0,M,"Capcom, Pipeworks Software, Inc.",Capcom,Action
-138.25094462291096,19.34461710248669,-9.249546292440918,Thief (2014),780000.0,50000.0,900000.0,250000.0,2010000.0,T,Square Enix,Square Enix,Action
-92.34579480783111,-22.57640671413597,-5.486111285338654,Dance Central 3,570000.0,0.0,180000.0,60000.0,810000.0,T,Harmonix Music Systems,Microsoft Game Studios,Misc
-138.27477410954234,20.148713369842124,10.719817061924545,Kamaitachi no Yoru,0.0,810000.0,0.0,0.0,810000.0,E,ChunSoft,ChunSoft,Adventure
-107.08243789617697,11.5729734505441,5.1338450501761175,Tales of Destiny II,60000.0,660000.0,40000.0,50000.0,810000.0,T,Namco,Namco Bandai Games,Role-Playing
-138.27497604070854,20.1567306747232,10.6591134739455,Super Bomberman 2,0.0,810000.0,0.0,0.0,810000.0,E,Hudson Soft,Hudson Soft,Puzzle
-119.75973900328238,-3.6770292838024865,5.637088642434044,NASCAR 2001,790000.0,0.0,580000.0000000001,140000.0,1510000.0,E,Black Box,Electronic Arts,Racing
-138.253091216513,19.421217463196488,-7.2434479388563675,Twisted Metal (2012),670000.0,0.0,70000.0,80000.0,810000.0,RP,Sony Computer Entertainment,Sony Computer Entertainment,Action
-63.10583817690309,-33.62143497282377,2.9657860463679926,The Legend of Zelda: Four Swords Adventures,630000.0,0.0,160000.0,20000.0,810000.0,E,Nintendo,Nintendo,Action
-138.2693560554888,19.963627816848817,5.626121336913963,Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,0.0,760000.0,0.0,50000.0,810000.0,RP,Konami Digital Entertainment,Konami Digital Entertainment,Sports
-85.35632637643305,-22.134412748371865,1.466478545079944,MediEvil: Resurrection,190000.0,0.0,410000.0,220000.0,810000.0,T,SCEE,Sony Computer Entertainment,Adventure
-101.1062219307267,12.737869381529599,6.105817444514435,Valkyrie Profile,70000.0,630000.0,50000.0,50000.0,810000.0,T,Tri-Ace,Enix Corporation,Role-Playing
-81.50247329004496,-62.06285458860129,2.0123765873521573,Shaun White Snowboarding,1050000.0,10000.0,510000.0,210000.0,1780000.0,T,Ubisoft Montreal,Ubisoft,Sports
-35.002002803211006,-38.14192122424587,0.21978353258998803,Patapon,330000.0,70000.0,250000.0,160000.0,810000.0,E,SCE Japan Studio,Sony Computer Entertainment,Misc
-138.2828667149683,20.426853225961864,17.71094188349214,Mega Man,450000.0,270000.0,80000.0,10000.0,810000.0,T,Capcom,Capcom,Platform
-138.26939275627961,19.96531830043961,5.612497960936992,Army Men: Sarge's Heroes,990000.0,0.0,329999.99999999994,50000.0,1370000.0,T,3DO,3DO,Action
-138.27439238416798,20.141835272038634,10.74267341420445,EarthBound,0.0,810000.0,0.0,0.0,810000.0,E,Nintendo,Nintendo,Role-Playing
-138.27007234418195,19.991025053511613,6.700174184359026,The Next Tetris,450000.0,0.0,310000.0,50000.0,810000.0,E,Atari,Atari,Puzzle
-129.26055336054023,19.78785716404533,-3.306895691476145,Battle of Giants: Dinosaurs,370000.0,0.0,350000.0,90000.0,810000.0,E,Ubisoft Quebec,Ubisoft,Strategy
-138.27053631361719,20.00369631464464,6.624530782986359,World Soccer Jikkyou Winning Eleven 3: World Cup France '98,0.0,750000.0,0.0,50000.0,810000.0,RP,Konami Digital Entertainment,Konami Digital Entertainment,Sports
-43.997345697834,-38.43231370362596,-2.892277606186851,Dragon Ball: Raging Blast 2,910000.0,120000.0,270000.0,140000.0,1450000.0000000002,T,Spike,Namco Bandai Games,Fighting
-138.26763730398147,19.907907145828094,4.726003411459007,Who wants to be a millionaire,450000.0,0.0,300000.0,50000.0,800000.0,T,Eidos Interactive,Eidos Interactive,Misc
-64.04078711271488,-36.67471257821922,2.0821820086296734,Yakuza,30000.0,850000.0,20000.0,10000.0,910000.0,M,Amusement Vision,Sega,Action
-134.26230542883619,19.772484707431527,-1.3626687869157346,Disney's The Little Mermaid: Ariel's Undersea Adventure,720000.0,0.0,30000.0,60000.0,800000.0,E,Gorilla Systems,Disney Interactive Studios,Action
-87.50728350837335,-15.107771244534437,3.179858742862069,Star Wars Rogue Squadron III: Rebel Strike,620000.0,0.0,160000.0,20000.0,800000.0,T,Factor 5,LucasArts,Simulation
-138.27108749126978,20.02847302048653,7.704534161016323,Moto Racer,450000.0,0.0,300000.0,50000.0,800000.0,E,Electronic Arts,Electronic Arts,Racing
-78.5050125267832,-61.93234564151855,4.091608641498495,Hitman: Contracts,650000.0,0.0,380000.0,110000.0,1140000.0000000002,M,Io Interactive,Eidos Interactive,Shooter
-37.803633692565015,-47.39151341425855,-4.440915375817043,Professor Layton vs Phoenix Wright: Ace Attorney,200000.0,300000.0,260000.0,40000.0,800000.0,T,Level 5,Level 5,Puzzle
-109.97619157990246,6.554403547535294,6.3194546239174265,Final Fantasy Anthology,450000.0,0.0,300000.0,50000.0,800000.0,T,SquareSoft,Square EA,Role-Playing
376.46567047133965,-55.56775288932724,-4.622521125492081,Killzone: Mercenary,200000.0,40000.0,390000.0,170000.0,800000.0,M,Guerilla Cambridge,Sony Computer Entertainment Europe,Shooter
-138.26542624604014,19.832952927676654,2.6925946091610613,Tales of Destiny 2,0.0,920000.0,0.0,0.0,920000.0,E,Namco Bandai Games,Namco Bandai Games,Role-Playing
-138.27557264229637,20.18190376983446,11.741082860276846,Capcom's Soccer Shootout,0.0,800000.0,0.0,0.0,800000.0,E,Nintendo,Nintendo,Sports
-35.83272707376494,-46.10508740288675,1.4929858796354845,Dragon Ball Z: Budokai Tenkaichi 2,900000.0,0.0,50000.0,130000.0,1070000.0,T,Spike,Atari,Fighting
-37.61632144429453,-56.23210023103871,-1.2534605867106623,Star Wars The Clone Wars: Republic Heroes,1190000.0,0.0,810000.0,300000.0000000001,2280000.0,T,Krome Studios,LucasArts,Action
10.299794491266631,-5.028315996093702,2.9403172659025643,Harvest Moon: A Wonderful Life,610000.0,0.0,160000.0,20000.0,790000.0,E,Marvelous,Ubisoft,Role-Playing
-128.2611256951014,19.821068290083495,-3.3898523274923504,All Star Cheer Squad,430000.0,0.0,290000.0,80000.0,790000.0,E,Gorilla Games,THQ,Sports
-138.27154765043073,20.036691959785614,7.677785391082899,Momotarou Dentetsu 7,0.0,740000.0,0.0,50000.0,790000.0,T,Hudson Entertainment,Hudson Entertainment,Simulation
2772.3240641239186,-23.3465414373403,-3.1810552186212973,DmC: Devil May Cry,700000.0,200000.0,550000.0,200000.0,1680000.0000000002,M,Ninja Theory,Capcom,Action
-132.14106796242785,14.034541751364484,3.7871643610915715,Motocross Mania,440000.0,0.0,300000.0,50000.0,790000.0,E,Deibus Studios,Take-Two Interactive,Racing
605.1377581310139,-84.61315742406656,-2.2631273103673974,[Prototype 2],910000.0,0.0,550000.0,180000.00000000003,1640000.0000000002,M,Radical Entertainment,Activision,Action
-138.27696542432642,20.226510736982743,12.718894653130155,Mega Man 5,390000.0,320000.0,70000.0,10000.0,790000.0,T,Capcom,Capcom,Platform
-118.78100041904378,-2.6678450007839136,5.678713974215738,Armored Core 2,280000.0,230000.0,220000.0,70000.0,790000.0,T,From Software,Ubisoft,Simulation
-25.615340682150485,-102.96431581623992,0.7081773824879597,The Godfather II,879999.9999999999,20000.0,440000.0,180000.0,1530000.0,M,EA Redwood Shores,Electronic Arts,Action
1047.186909887847,-35.31325717505246,-6.700092380122273,Pro Evolution Soccer 2016,300000.0,280000.0,690000.0000000001,160000.00000000006,1440000.0000000002,E,Konami,Konami Digital Entertainment,Sports
-138.2539598398027,19.441246423807797,-7.344058459884549,The Amazing Spider-Man (Console Version),1190000.0000000002,0.0,720000.0000000001,230000.00000000003,2150000.0,T,Activision,Activision,Action
-138.26967135165447,19.98156128085534,6.749035629914863,Major League Baseball Featuring Ken Griffey Jr,750000.0,0.0,30000.0,10000.0,790000.0,E,Nintendo,Nintendo,Sports
188.27646915605564,-48.67766962855926,-7.132800039207754,Rare Replay,490000.0,10000.0,220000.0,70000.0,790000.0,M,Rare Ltd.,Microsoft Game Studios,Misc
-34.151763256523445,-31.12261565243772,-0.09217064890843521,NCAA Football 08,1710000.0,0.0,50000.0,190000.0,1950000.0,E,EA Tiburon,Electronic Arts,Sports
12.903568139908424,-33.18716118303745,-2.002652365404205,Star Ocean: The Last Hope,320000.0,210000.0,200000.0,60000.0,790000.0,T,"Square Enix, Tri-Ace",Square Enix,Role-Playing
-118.57866973243677,-12.009914548990878,-3.005258318089838,Invizimals,170000.0,0.0,500000.0,110000.0,790000.0,E10+,Novarama,Sony Computer Entertainment,Strategy
321.34386278333506,-50.53514747651918,0.02327889236186473,Too Human,380000.0,30000.0,290000.0,80000.0,780000.0,T,Silicon Knights,Microsoft Game Studios,Role-Playing
-138.28895647423602,20.632121018244796,22.674725321517375,Yars' Revenge,730000.0,0.0,40000.0,10000.0,780000.0,E,Atari,Atari,Shooter
1673.762925482363,-9.09240658187728,14.045351971690978,Doom,550000.0,0.0,339999.99999999994,50000.0,950000.0,E,Infogrames,Infogrames,Shooter
75.73929402734217,-71.70001801321743,2.6058222623484166,Tom Clancy's Splinter Cell: Double Agent,1010000.0,10000.0,90000.0,100000.0,1230000.0,M,Ubisoft Shanghai,Ubisoft,Action
-138.25899250715491,19.621559952175605,-2.251400708494384,Buzz! The Hollywood Quiz,170000.0,0.0,0.0,610000.0,780000.0,RP,Sony Computer Entertainment,Sony Computer Entertainment,Misc
-50.931042068327216,-41.59447527746359,-2.6979841122374473,Golden Sun: Dark Dawn,510000.0,130000.0,90000.0,50000.0,780000.0,E10+,Camelot Software Planning,Nintendo,Role-Playing
-138.26870361742775,19.946031252411977,5.730028530623377,Marvel vs. Capcom: Clash of Super Heroes,430000.0,100000.0,300000.0,50000.0,880000.0,T,Capcom,Capcom,Fighting
636.7683668196253,-66.97451492135289,-3.9932298187849016,Dead Island: Riptide,700000.0,80000.0,520000.0,170000.0,1450000.0,M,Techland,Deep Silver,Action
-138.27108749126978,20.02847302048653,7.704534161016323,Battle Stations,430000.0,0.0,290000.0,50000.0,780000.0,E,Electronic Arts,Electronic Arts,Strategy
-106.05223337371669,10.28404362050525,-2.8670466810592,Star Wars The Clone Wars: Jedi Alliance,610000.0,0.0,110000.0,60000.0,780000.0,E10+,LucasArts,LucasArts,Action
145.93539302018138,-33.27733793797519,0.24915297831953662,The World Ends With You,490000.0,210000.0,40000.0,40000.0,780000.0,T,Jupiter Corporation,Square Enix,Role-Playing
-107.54072925438165,-13.697685567143592,-0.8889793197596486,Drawn to Life,710000.0,0.0,10000.0,60000.0,780000.0,E,5TH Cell,THQ,Action
-38.44768272289982,-64.15537717815627,2.221814862213753,NBA 2K7,1500000.0000000002,0.0,70000.0,180000.0,1760000.0,E,"Kush Games, Visual Concepts",Take-Two Interactive,Sports
-138.27595436767072,20.18878186763795,11.718226507996942,Torneko no Daibouken: Fushigi no Dungeon,0.0,780000.0,0.0,0.0,780000.0,E,ChunSoft,ChunSoft,Role-Playing
-138.28777621610763,20.592052520448973,21.676315875444978,Jr. Pac-Man,720000.0,0.0,50000.0,10000.0,780000.0,E,Atari,Atari,Puzzle
-138.25196747972876,19.38053381391798,-8.227106061171089,Mario & Sonic at the Sochi 2014 Olympic Winter Games,370000.0,130000.0,220000.0,60000.0,780000.0,E,Nintendo,Nintendo,Sports
11.71713229789658,-71.26710340045145,-2.5172676355530847,Goldeneye 007: Reloaded,580000.0000000001,0.0,530000.0,169999.99999999994,1280000.0,T,Eurocom Entertainment Software,Activision,Shooter
-138.26961483031033,19.98217643233802,6.734284306157187,NBA ShootOut 98,430000.0,0.0,290000.0,50000.0,780000.0,RP,Sony Computer Entertainment,Sony Computer Entertainment,Sports
-138.28895647423602,20.632121018244796,22.674725321517375,Galaxian,720000.0,0.0,50000.0,10000.0,770000.0,E,Atari,Atari,Shooter
1763.7024840867273,-51.867376065722105,-3.3844034706540804,Aliens: Colonial Marines,660000.0,0.0,690000.0,200000.0,1550000.0,M,Gearbox Software,Sega,Shooter
-103.348515254932,-22.639320818854003,-1.555891738880806,Lips,120000.0,0.0,560000.0,100000.0,770000.0,T,iNiS,Microsoft Game Studios,Misc
-138.27226774939814,20.068541518282352,8.70294360708872,Andretti Racing,430000.0,0.0,290000.0,50000.0,770000.0,E,Electronic Arts,Electronic Arts,Racing
-138.26784731021445,19.920036816580215,4.620777061746891,Caesars Palace 2000: Millennium Gold Edition,430000.0,0.0,290000.0,50000.0,770000.0,M,Interplay,Interplay,Misc
39.28198652113287,-50.622343963189856,-1.2136150775760361,MadWorld,450000.0,20000.0,230000.0,70000.0,770000.0,M,PlatinumGames,Sega,Action
92.2864871031133,-50.3251795833215,2.80090718602953,Perfect Dark Zero,660000.0,30000.0,20000.0,60000.0,770000.0,M,Rare Ltd.,Microsoft Game Studios,Shooter
-0.0745428330049187,-81.26039623680472,3.8294261157098424,Marvel Nemesis: Rise of the Imperfects,1520000.0,0.0,160000.0,150000.00000000006,1830000.0,T,"EA Canada, Nihilistic",Electronic Arts,Fighting
-138.29172809991084,20.723438353274158,24.605043814432147,Boxing,760000.0,0.0,70000.0,10000.0,840000.0000000001,T,Activision,Activision,Fighting
-105.91343593159513,3.649793277493542,6.412557198962668,Need for Speed: Porsche Unleashed,780000.0,0.0,420000.0,60000.00000000001,1250000.0,E,Eden Studios,Electronic Arts,Racing
-117.32058167414189,-24.047606104564313,-4.607260948499127,UFC Personal Trainer: The Ultimate Fitness System,610000.0,0.0,260000.0,90000.0,960000.0,E,THQ,THQ,Sports
-138.28777621610763,20.592052520448973,21.676315875444978,Crystal Castles,720000.0,0.0,40000.0,10000.0,770000.0,E,Atari,Atari,Action
-103.28700852730317,-25.55171292853373,0.5321743374503154,Worms: Open Warfare,160000.0,0.0,450000.0,240000.00000000003,850000.0,E10+,Team 17,THQ,Strategy
-138.26676790222695,19.87802376021626,3.6580908577183626,Conker's Bad Fur Day,530000.0,0.0,220000.0,20000.0,770000.0,T,THQ,THQ,Platform
